,ID,country,age_group,total_female,total_male,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_Arba_minch,night_Gamo_Gofa,first_trip_tz,total_cost,peak_period,is_african,total_persons,total_nights_spent,arrangement_Package Tour,travel_with_Children,travel_with_Friends/Relatives,travel_with_None,travel_with_Spouse,travel_with_Spouse and Children,purpose_Leisure and Holidays,purpose_Meetings and Conference,purpose_Other,purpose_Scientific and Academic,purpose_Visiting Friends and Relatives,purpose_Volunteering,main_activity_Bird watching,main_activity_Conference tourism,main_activity_Cultural tourism,main_activity_Diving and Sport Fishing,main_activity_Hunting tourism,main_activity_Mountain climbing,main_activity_Wildlife tourism,main_activity_business,"info_source_Friends, relatives","info_source_Newspaper, magazines,brochures","info_source_Radio, TV, Web",info_source_Trade fair,"info_source_Travel, agent, tour operator",info_source_inflight magazines,info_source_others,most_impressing_Excellent Experience,most_impressing_Friendly People,most_impressing_Good service,most_impressing_No comments,most_impressing_None,most_impressing_Satisfies and Hope Come Back,"most_impressing_Wonderful Country, Landscape, Nature",payment_mode_Credit Card,payment_mode_Other,payment_mode_Travellers Cheque
2732,4329,63,2,1.0,0.0,0,1,1,1,1,1,0,6.0,0.0,1,4092367.5,1,0,1.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2733,433,51,2,1.0,0.0,0,0,0,0,0,0,0,3.0,5.0,0,3315000.0,1,1,1.0,8.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2734,4331,91,2,1.0,1.0,0,1,1,1,1,1,1,5.0,0.0,1,1657500.0,1,0,2.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2735,4332,112,2,0.0,1.0,0,1,1,1,1,1,0,5.0,0.0,1,3480750.0,1,0,1.0,5.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2736,4334,40,3,1.0,1.0,1,1,1,1,1,1,1,7.0,0.0,1,12845625.0,1,0,2.0,7.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2737,4335,51,3,1.0,2.0,0,0,0,0,0,0,0,2.0,0.0,1,953062.5,1,1,3.0,2.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2738,4336,47,2,1.0,1.0,1,1,1,1,1,1,1,15.0,0.0,1,1917583.85,1,0,2.0,15.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2739,4337,35,3,1.0,1.0,1,1,1,1,1,1,1,12.0,0.0,1,7060950.0,1,0,2.0,12.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2740,4338,35,3,1.0,1.0,0,0,0,0,0,0,0,25.0,3.0,0,4538660.0,0,0,2.0,28.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2741,4339,35,3,1.0,2.0,1,1,1,1,1,1,0,13.0,0.0,1,9862125.0,1,0,3.0,13.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,4341,96,2,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,828750.0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2743,4342,112,3,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,1,165750.0,0,0,1.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2744,4343,117,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,375760.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2745,4344,28,3,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,0,262000.0,0,1,1.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2746,4345,116,2,0.0,2.0,0,0,0,0,0,0,0,2.0,0.0,1,596000.0,0,1,2.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2747,4346,28,2,0.0,1.0,0,0,0,0,0,0,0,5.0,0.0,1,425760.0,0,1,1.0,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2748,4348,3,3,1.0,0.0,1,1,1,1,1,1,1,6.0,0.0,1,203872.5,1,0,1.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2749,4349,108,2,1.0,0.0,0,0,0,0,0,0,0,2.0,0.0,1,254024.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2750,4351,95,2,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,0,4661400.0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2751,4352,116,2,0.0,2.0,0,0,0,0,0,0,0,2.0,0.0,1,596000.0,0,1,2.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2752,4353,3,3,1.0,0.0,1,1,1,1,1,1,0,6.0,0.0,1,1077375.0,1,0,1.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2753,4355,100,3,1.0,0.0,0,0,0,0,0,0,0,13.0,0.0,0,500000.0,0,0,1.0,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2754,4356,117,2,1.0,1.0,0,0,0,0,0,0,0,1.0,0.0,1,200000.0,0,1,2.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2755,4357,3,2,1.0,0.0,1,1,1,1,1,1,0,6.0,6.0,1,1657500.0,1,0,1.0,12.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2756,4359,95,3,0.0,1.0,1,1,1,1,0,0,0,5.0,0.0,1,2096737.5,0,1,1.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2757,436,95,2,1.0,0.0,0,0,0,0,0,0,0,5.0,0.0,0,1991535.0,0,1,1.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2758,4360,33,3,3.0,3.0,1,1,1,1,1,1,0,6.0,4.0,1,42266250.0,1,0,6.0,10.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2759,4361,111,3,2.0,1.0,1,1,1,0,1,0,0,0.0,10.0,1,17403750.0,1,0,3.0,10.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2760,4362,111,0,0.0,1.0,0,0,0,0,0,0,0,22.0,3.0,1,853515.0,0,0,1.0,25.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2761,4366,78,0,1.0,1.0,0,0,0,0,0,0,0,0.0,13.0,1,157770.4,0,0,2.0,13.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2762,4367,86,3,1.0,2.0,0,0,0,0,0,0,0,0.0,11.0,1,4077450.0,1,0,3.0,11.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2763,4368,33,3,1.0,1.0,1,1,1,1,1,1,1,6.0,2.0,1,10608000.0,1,0,2.0,8.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2764,4369,96,2,1.0,1.0,1,1,1,1,1,1,1,5.0,4.0,1,16429949.2,1,0,2.0,9.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2765,437,117,3,1.0,1.0,0,0,0,0,0,0,0,2.0,3.0,1,6795750.0,1,1,2.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2766,4370,35,3,3.0,0.0,0,0,0,0,0,0,0,17.0,4.0,0,3978000.0,0,0,3.0,21.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2767,4371,112,3,1.0,1.0,1,1,1,1,1,1,0,3.0,0.0,1,7790250.0,1,0,2.0,3.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2768,4373,112,4,1.0,1.0,1,1,1,1,1,1,1,12.0,0.0,1,17735250.0,1,0,2.0,12.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2769,4375,14,2,1.0,1.0,1,1,1,1,1,1,1,9.0,0.0,1,33150000.0,1,0,2.0,9.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2770,4376,112,3,2.0,2.0,1,1,1,1,1,1,1,10.0,0.0,1,17403750.0,1,0,4.0,10.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2771,4377,95,3,0.0,1.0,0,0,0,0,0,0,0,7.0,0.0,0,2486250.0,1,1,1.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2772,4378,73,0,0.0,2.0,0,0,0,0,0,0,0,90.0,5.0,1,992400.0,0,0,2.0,95.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,4379,13,2,1.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,165000.0,0,1,2.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2774,4380,117,3,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,1773525.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2775,4382,111,3,1.0,3.0,1,1,1,1,1,0,0,7.0,6.0,1,21547500.0,1,0,4.0,13.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2776,4383,33,2,1.0,1.0,1,1,1,1,1,1,1,10.0,4.0,1,20514743.2,1,0,2.0,14.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2777,4385,33,2,2.0,2.0,0,0,0,0,0,0,0,10.0,10.0,1,28840500.0,1,0,4.0,20.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2778,4387,41,0,0.0,1.0,0,0,0,0,0,0,0,23.0,14.0,0,5801250.0,0,0,1.0,37.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,4388,47,3,1.0,1.0,1,1,1,1,1,1,1,0.0,7.0,1,8430045.0,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2780,4389,112,2,1.0,1.0,1,0,0,1,1,0,0,12.0,7.0,1,9116250.0,1,0,2.0,19.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2781,439,73,2,5.0,1.0,1,1,0,1,1,1,0,14.0,7.0,1,81695880.0,1,0,6.0,21.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2782,4390,33,3,1.0,0.0,1,1,1,1,0,0,1,10.0,5.0,1,3480750.0,1,0,1.0,15.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2783,4391,82,3,3.0,1.0,0,0,0,0,0,0,0,3.0,12.0,1,33150000.0,1,0,4.0,15.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,4392,47,2,1.0,1.0,1,1,1,0,0,0,1,0.0,7.0,1,9077320.0,0,0,2.0,7.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2785,4393,112,0,1.0,0.0,0,1,1,1,1,1,0,4.0,0.0,1,3563625.0,1,0,1.0,4.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2786,4395,111,0,2.0,2.0,1,1,1,1,1,1,0,11.0,6.0,1,580125.0,1,0,4.0,17.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2787,4397,51,3,1.0,2.0,0,0,0,0,0,0,0,2.0,0.0,0,283140.0,0,1,3.0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2788,4399,111,2,1.0,0.0,1,1,1,1,0,0,1,9.0,0.0,1,4972500.0,0,0,1.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2789,44,79,2,1.0,2.0,0,0,0,0,0,0,0,65.0,0.0,1,49725000.0,0,0,3.0,65.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,440,112,3,2.0,3.0,0,1,1,1,1,1,0,14.0,3.0,1,21133125.0,1,0,5.0,17.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2791,4400,50,0,0.0,1.0,0,1,1,1,1,1,0,3.0,0.0,1,2734875.0,1,0,1.0,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2792,4401,95,3,1.0,1.0,1,1,1,1,0,1,1,0.0,7.0,1,12182625.0,1,1,2.0,7.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2793,4403,35,0,1.0,0.0,0,0,0,0,0,0,0,11.0,4.0,0,1300000.0,1,0,1.0,15.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2794,4404,112,3,1.0,0.0,0,1,1,1,1,1,0,7.0,7.0,1,6630000.0,1,0,1.0,14.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2795,4405,73,0,1.0,0.0,0,0,0,0,0,0,0,0.0,19.0,1,10211985.0,0,0,1.0,19.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2796,4406,117,2,0.0,1.0,1,1,1,1,0,0,0,3.0,3.0,1,331500.0,0,1,1.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2797,4407,47,2,1.0,1.0,1,1,1,0,0,0,0,0.0,7.0,1,7375322.5,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2798,4408,47,2,1.0,1.0,1,1,1,0,0,0,1,0.0,7.0,1,7261856.0,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2799,4409,117,3,1.0,0.0,0,0,0,0,0,0,0,3.0,0.0,1,340000.0,0,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2800,441,73,3,1.0,3.0,1,1,1,1,0,1,0,10.0,4.0,1,23205000.0,1,0,4.0,14.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2801,4410,47,3,1.0,1.0,1,1,1,1,0,1,1,0.0,7.0,1,11028943.8,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2802,4412,33,3,1.0,1.0,1,1,1,1,0,1,1,11.0,5.0,1,24862500.0,1,0,2.0,16.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2803,4413,47,2,1.0,1.0,1,1,1,1,0,0,0,0.0,7.0,1,6817067.32,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2804,4414,111,2,1.0,0.0,1,1,0,1,0,1,0,9.0,4.0,1,8967075.0,1,0,1.0,13.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2805,4415,77,2,1.0,0.0,1,1,0,1,0,0,0,9.0,4.0,1,6464250.0,1,0,1.0,13.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2806,4416,45,2,1.0,0.0,0,0,0,0,0,0,0,0.0,5.0,1,1823250.0,1,0,1.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2807,4418,63,2,0.0,1.0,1,1,1,1,1,1,0,9.0,0.0,1,4823325.0,1,0,1.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2808,4419,47,0,1.0,1.0,1,1,1,1,0,0,1,0.0,14.0,1,8827693.7,1,0,2.0,14.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2809,4422,111,3,2.0,1.0,1,1,1,1,1,0,0,4.0,5.0,1,14794260.0,1,0,3.0,9.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2810,4423,112,3,1.0,1.0,0,0,0,0,0,0,0,13.0,5.0,1,6795750.0,1,0,2.0,18.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2811,4424,95,3,1.0,1.0,0,1,1,0,0,1,0,0.0,7.0,1,341836.0,1,1,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2812,4426,95,3,1.0,1.0,1,1,1,1,0,0,0,6.0,1.0,0,7796880.0,1,1,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2813,4427,111,4,1.0,1.0,0,0,0,0,0,0,0,5.0,5.0,1,11602500.0,1,0,2.0,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2814,4429,47,2,1.0,1.0,1,1,1,1,0,0,0,0.0,7.0,1,7261856.0,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,443,102,0,0.0,1.0,0,0,0,0,0,0,0,10.0,9.0,1,1657500.0,1,0,1.0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2816,4430,108,3,2.0,3.0,0,0,0,0,0,0,0,21.0,0.0,0,4143750.0,0,1,5.0,21.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2817,4431,111,0,1.0,0.0,0,0,0,0,0,0,0,6.0,4.0,1,1361598.0,1,0,1.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2818,4432,108,2,1.0,0.0,0,0,0,0,0,0,0,21.0,0.0,0,200000.0,0,1,1.0,21.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2819,4433,13,3,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,1,110000.0,0,1,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2820,4434,117,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,663000.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,4436,108,2,0.0,1.0,0,0,0,0,0,0,0,14.0,0.0,0,400000.0,0,1,1.0,14.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2822,4437,108,2,1.0,0.0,0,0,0,0,0,0,0,15.0,0.0,1,517000.0,0,1,1.0,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2823,4438,47,2,1.0,1.0,1,1,1,1,0,1,1,0.0,7.0,1,6298500.0,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2824,4439,47,2,1.0,1.0,1,1,1,1,0,0,0,0.0,7.0,1,1565837.7,1,0,2.0,7.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2825,444,111,2,2.0,0.0,0,0,0,0,0,0,0,14.0,0.0,0,250000.0,0,0,2.0,14.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2826,4440,95,2,1.0,1.0,1,1,1,1,1,1,1,2.0,0.0,0,99450000.0,1,1,2.0,2.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2827,4441,84,0,0.0,1.0,0,0,0,0,0,0,0,55.0,0.0,1,1077375.0,0,0,1.0,55.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2828,4442,33,2,2.0,3.0,1,1,1,0,0,0,1,0.0,7.0,1,21672101.5,1,0,5.0,7.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2829,4446,117,2,1.0,1.0,0,0,0,0,0,0,0,3.0,0.0,1,182325.0,0,1,2.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2830,4447,47,2,1.0,1.0,1,1,1,1,0,0,0,0.0,7.0,1,9531186.0,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2831,445,78,3,1.0,1.0,0,1,0,0,0,0,0,30.0,0.0,0,3812250.0,0,0,2.0,30.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
