,ID,country,age_group,total_female,total_male,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_Arba_minch,night_Gamo_Gofa,first_trip_tz,total_cost,peak_period,is_african,total_persons,total_nights_spent,tour_arrangement_Package Tour,travel_with_Children,travel_with_Friends/Relatives,travel_with_None,travel_with_Spouse,travel_with_Spouse and Children,purpose_Leisure and Holidays,purpose_Meetings and Conference,purpose_Other,purpose_Scientific and Academic,purpose_Visiting Friends and Relatives,purpose_Volunteering,main_activity_Bird watching,main_activity_Conference tourism,main_activity_Cultural tourism,main_activity_Diving and Sport Fishing,main_activity_Hunting tourism,main_activity_Mountain climbing,main_activity_Wildlife tourism,main_activity_business,"info_source_Friends, relatives","info_source_Newspaper, magazines,brochures","info_source_Radio, TV, Web",info_source_Trade fair,"info_source_Travel, agent, tour operator",info_source_inflight magazines,info_source_others,most_impressing_Excellent Experience,most_impressing_Friendly People,most_impressing_Good service,most_impressing_No comments,most_impressing_None,most_impressing_Satisfies and Hope Come Back,"most_impressing_Wonderful Country, Landscape, Nature",payment_mode_Credit Card,payment_mode_Other,payment_mode_Travellers Cheque
2915,tour_4552,51,2,2.0,2.0,0,0,0,0,0,0,0,0.0,12.0,1,9116250.0,1,1,4.0,12.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2916,tour_4553,35,2,1.0,1.0,0,0,0,0,0,0,0,0.0,7.0,1,9077320.0,1,0,2.0,7.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2917,tour_4554,95,2,0.0,1.0,0,0,0,0,0,0,0,30.0,0.0,1,3315000.0,0,1,1.0,30.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2918,tour_4555,112,4,1.0,1.0,1,1,1,1,1,1,1,12.0,0.0,1,10608000.0,1,0,2.0,12.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2919,tour_4556,3,3,1.0,0.0,0,0,0,0,0,0,0,10.0,0.0,1,5304000.0,1,0,1.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920,tour_4557,101,2,1.0,0.0,0,1,1,1,1,0,0,7.0,2.0,1,5917275.0,1,0,1.0,9.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2921,tour_4558,112,0,3.0,2.0,1,1,1,1,1,1,1,4.0,0.0,1,38503725.0,1,0,5.0,4.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2922,tour_4559,33,2,3.0,0.0,1,1,1,1,1,1,0,7.0,7.0,1,5673325.0,1,0,3.0,14.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2923,tour_456,101,2,1.0,1.0,1,1,1,1,1,1,1,6.0,0.0,0,20718750.0,1,0,2.0,6.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2924,tour_4560,96,2,0.0,1.0,0,0,0,0,0,0,0,15.0,4.0,1,179277.07,1,0,1.0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2925,tour_4561,3,3,1.0,1.0,0,1,1,1,1,1,1,11.0,0.0,0,9451740.0,1,0,2.0,11.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2926,tour_4563,3,4,1.0,1.0,1,1,1,0,0,0,0,7.0,0.0,1,9304253.0,1,0,2.0,7.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2927,tour_4564,96,2,1.0,0.0,0,0,0,0,0,0,0,15.0,4.0,1,2371449.85,1,0,1.0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2928,tour_4565,6,3,0.0,2.0,1,1,1,1,1,1,1,11.0,5.0,1,29501290.0,1,0,2.0,16.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2929,tour_4566,14,2,1.0,0.0,0,1,1,1,1,1,0,4.0,0.0,1,6215625.0,1,0,1.0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930,tour_4567,111,3,2.0,3.0,1,1,1,1,1,1,0,7.0,7.0,1,36879375.0,1,0,5.0,14.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2931,tour_4568,112,3,1.0,1.0,0,1,1,1,1,1,0,4.0,0.0,1,14967225.0,1,0,2.0,4.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2932,tour_457,77,3,0.0,1.0,0,0,0,0,0,0,0,11.0,3.0,0,331500.0,0,0,1.0,14.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2933,tour_4570,96,0,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,994500.0,0,0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2934,tour_4572,51,2,1.0,0.0,0,0,0,0,0,0,0,13.0,0.0,0,490000.0,0,1,1.0,13.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2935,tour_4573,96,3,2.0,1.0,1,1,1,1,0,1,0,6.0,4.0,1,25194000.0,1,0,3.0,10.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2936,tour_4574,41,3,0.0,1.0,0,0,0,0,0,0,0,9.0,4.0,1,1491750.0,1,0,1.0,13.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2937,tour_4576,112,3,3.0,2.0,0,0,0,0,0,0,0,13.0,0.0,1,3149250.0,1,0,5.0,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2938,tour_4577,33,2,1.0,0.0,1,1,1,1,1,1,1,13.0,0.0,1,202600.0,1,0,1.0,13.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2939,tour_4579,17,3,1.0,0.0,0,1,1,1,1,1,1,4.0,0.0,1,7624500.0,1,0,1.0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2940,tour_458,33,2,1.0,0.0,0,0,0,0,0,0,0,3.0,0.0,1,680799.0,0,0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2941,tour_4580,3,0,1.0,0.0,0,1,1,1,0,1,1,7.0,4.0,1,9862125.0,1,0,1.0,11.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2942,tour_4582,35,2,1.0,0.0,0,1,1,1,0,1,0,9.0,3.0,1,1707225.0,1,0,1.0,12.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2943,tour_4583,111,0,0.0,1.0,0,1,1,1,1,1,0,6.0,0.0,1,4392375.0,1,0,1.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2944,tour_4584,111,2,0.0,1.0,1,1,1,1,0,0,0,6.0,0.0,1,1939275.0,1,0,1.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2945,tour_4585,95,2,1.0,1.0,1,1,1,1,0,0,0,0.0,4.0,1,38871690.0,1,1,2.0,4.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2946,tour_4586,51,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,139682.4,0,1,1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2947,tour_4587,41,2,0.0,2.0,0,0,0,0,0,0,0,6.0,1.0,1,828750.0,0,0,2.0,7.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2948,tour_4588,35,3,2.0,2.0,1,1,1,1,1,1,1,9.0,6.0,1,25857000.0,1,0,4.0,15.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2949,tour_4589,33,3,1.0,1.0,0,0,0,0,0,0,0,6.0,9.0,1,5138250.0,1,0,2.0,15.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2950,tour_4590,111,2,2.0,0.0,1,1,1,1,1,1,1,10.0,4.0,1,10939500.0,1,0,2.0,14.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2951,tour_4592,112,0,1.0,0.0,0,0,0,0,0,0,0,6.0,7.0,1,115000.0,1,0,1.0,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2952,tour_4593,33,3,1.0,0.0,1,1,1,1,1,1,0,14.0,4.0,1,1815464.0,1,0,1.0,18.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2953,tour_4594,111,0,0.0,1.0,1,1,1,1,0,1,0,11.0,5.0,1,5058690.0,1,0,1.0,16.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2954,tour_4595,25,0,1.0,1.0,0,0,0,0,0,0,0,0.0,7.0,1,3563625.0,1,0,2.0,7.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2955,tour_4596,47,3,1.0,1.0,1,1,1,1,0,0,0,0.0,7.0,1,994500.0,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2956,tour_4597,116,0,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,0,900000.0,0,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957,tour_4598,117,2,1.0,0.0,0,0,0,0,0,0,0,2.0,0.0,1,410350.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2958,tour_4599,111,2,1.0,0.0,0,1,1,1,1,0,0,7.0,3.0,1,1829880.0,1,0,1.0,10.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2959,tour_46,73,3,2.0,1.0,0,1,1,0,1,1,0,14.0,4.0,1,14342165.6,1,0,3.0,18.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2960,tour_4600,47,2,1.0,1.0,1,1,1,1,0,0,0,0.0,7.0,1,6807990.0,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2961,tour_4601,47,2,1.0,1.0,1,1,1,1,0,0,0,0.0,7.0,1,5304000.0,1,0,2.0,7.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2962,tour_4604,95,2,1.0,1.0,1,1,1,1,0,0,1,0.0,4.0,1,13346588.0,1,1,2.0,4.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2963,tour_4605,33,2,2.0,1.0,1,1,1,0,0,0,0,0.0,14.0,1,4143750.0,1,0,3.0,14.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2964,tour_4606,17,2,2.0,1.0,1,1,1,1,0,0,0,3.0,6.0,1,663000.0,1,0,3.0,9.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2965,tour_4607,6,2,1.0,1.0,1,1,1,0,0,0,1,0.0,5.0,1,12431250.0,1,0,2.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2966,tour_4608,95,3,2.0,0.0,1,1,1,0,1,0,0,0.0,6.0,0,25028250.0,1,1,2.0,6.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2967,tour_4609,95,2,1.0,1.0,1,1,1,1,0,1,1,0.0,7.0,1,42266250.0,1,1,2.0,7.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2968,tour_461,41,3,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,331500.0,0,0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2969,tour_4610,111,0,1.0,0.0,0,0,0,0,0,0,0,0.0,23.0,0,5405595.0,0,0,1.0,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2970,tour_4611,95,3,1.0,1.0,1,1,1,1,0,0,0,0.0,7.0,1,77073750.0,1,1,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2971,tour_4612,47,2,1.0,1.0,1,1,0,1,0,0,0,7.0,7.0,1,2320500.0,1,0,2.0,14.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2972,tour_4613,47,2,1.0,1.0,1,1,1,1,0,0,1,0.0,7.0,1,5900258.0,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2973,tour_4614,35,3,1.0,3.0,1,1,1,1,0,0,0,0.0,14.0,1,32065632.9,1,0,4.0,14.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2974,tour_4615,10,3,1.0,0.0,1,1,1,1,1,1,1,5.0,0.0,1,6845475.0,1,0,1.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2975,tour_4616,95,2,1.0,1.0,1,1,1,1,0,0,0,0.0,7.0,1,77239500.0,1,1,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2976,tour_4617,112,2,1.0,0.0,1,1,1,1,1,1,0,5.0,3.0,1,911625.0,1,0,1.0,8.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2977,tour_4619,3,4,1.0,1.0,1,1,1,1,1,1,0,23.0,0.0,1,50122800.0,1,0,2.0,23.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2978,tour_462,24,2,0.0,1.0,0,0,0,0,0,0,0,7.0,5.0,1,3149250.0,1,0,1.0,12.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2979,tour_4622,17,3,0.0,2.0,0,1,1,1,1,1,0,12.0,0.0,1,15282150.0,1,0,2.0,12.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2980,tour_4623,73,2,1.0,0.0,0,0,0,0,0,0,0,10.0,0.0,1,331500.0,1,0,1.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2981,tour_4624,112,2,0.0,1.0,0,1,1,1,1,1,1,4.0,10.0,1,3895125.0,1,0,1.0,14.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2982,tour_4626,111,3,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,1,331500.0,0,0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2983,tour_4627,51,2,49.0,44.0,0,0,0,0,0,0,0,4.0,0.0,1,26332020.0,1,1,93.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2984,tour_4628,3,4,1.0,0.0,0,1,1,1,1,1,0,5.0,0.0,1,8619000.0,1,0,1.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2985,tour_4629,112,2,1.0,2.0,0,1,1,1,1,1,1,7.0,0.0,1,48399000.0,1,0,3.0,7.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2986,tour_4630,112,4,1.0,1.0,1,1,1,1,1,1,1,12.0,0.0,1,19890000.0,1,0,2.0,12.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2987,tour_4631,111,3,1.0,1.0,1,1,1,1,1,1,0,12.0,0.0,1,4558125.0,1,0,2.0,12.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2988,tour_4632,73,2,1.0,0.0,0,0,0,0,0,0,0,3.0,0.0,0,340399.5,0,0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2989,tour_4633,108,2,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,1,2486250.0,0,1,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2990,tour_4634,112,3,0.0,1.0,0,1,1,1,0,1,0,9.0,0.0,1,9447750.0,1,0,1.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2991,tour_4635,47,4,1.0,1.0,1,1,1,1,1,1,1,6.0,0.0,1,10110750.0,1,0,2.0,6.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2992,tour_4636,73,2,0.0,1.0,0,1,1,1,0,0,0,5.0,3.0,1,651000.0,1,0,1.0,8.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2993,tour_4637,112,2,5.0,3.0,1,1,0,0,1,1,0,13.0,0.0,1,4972500.0,1,0,8.0,13.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2994,tour_4638,47,3,3.0,1.0,1,1,1,0,0,1,0,0.0,7.0,1,15022964.6,1,0,4.0,7.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2995,tour_4639,33,2,1.0,1.0,1,1,1,1,1,0,1,0.0,6.0,1,20950800.0,1,0,2.0,6.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2996,tour_464,51,2,0.0,1.0,0,0,0,0,0,0,0,1.0,0.0,0,314925.0,0,1,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2997,tour_4640,47,3,1.0,1.0,1,1,1,0,0,0,0,0.0,7.0,1,8453250.0,1,0,2.0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2998,tour_4642,73,0,1.0,1.0,0,0,0,0,0,0,0,0.0,22.0,1,5138250.0,1,0,2.0,22.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2999,tour_4643,33,3,1.0,2.0,1,1,1,1,1,1,0,7.0,7.0,1,16243500.0,1,0,3.0,14.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,tour_4644,112,2,1.0,0.0,0,0,0,0,0,0,0,4.0,0.0,1,953062.5,1,0,1.0,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3001,tour_4645,33,3,1.0,1.0,1,1,1,1,1,1,1,7.0,5.0,1,1657500.0,1,0,2.0,12.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3002,tour_4646,33,3,1.0,1.0,1,1,0,1,1,1,1,0.0,13.0,1,9077320.0,1,0,2.0,13.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3003,tour_4647,31,3,3.0,3.0,0,0,0,0,0,0,0,3.0,0.0,1,1160250.0,0,1,6.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3004,tour_4648,31,3,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,1,1160250.0,0,1,1.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3005,tour_4649,51,2,0.0,1.0,0,0,0,0,0,0,0,0.0,2.0,0,400000.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3006,tour_465,74,0,0.0,1.0,0,0,0,0,0,0,0,42.0,0.0,1,8287500.0,1,0,1.0,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3007,tour_4650,96,2,0.0,1.0,0,1,1,1,0,1,0,9.0,3.0,1,5138250.0,1,0,1.0,12.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3008,tour_4651,3,2,1.0,0.0,0,1,1,1,1,1,0,7.0,4.0,1,5337150.0,1,0,1.0,11.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3009,tour_4652,111,0,0.0,1.0,0,0,0,0,0,0,0,17.0,0.0,1,85351.5,1,0,1.0,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3010,tour_4653,47,4,0.0,1.0,0,1,1,1,1,1,0,6.0,0.0,1,4152037.5,1,0,1.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3011,tour_4654,6,2,2.0,2.0,1,1,1,1,0,0,0,0.0,14.0,1,18232500.0,1,0,4.0,14.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3012,tour_4655,111,0,0.0,1.0,0,0,0,0,0,0,0,19.0,0.0,1,5690100.0,0,0,1.0,19.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
